,reviewer,paper_id,decision,review
3023,Steven R. Smith,28847,Accepted,Well researched and clearly presented.
3024,Indira Nair,28768,Accepted,Thorough and well-written.
3025,Indira Nair,118,Accepted,Thorough and well-written.
3026,Indira Nair,549,Accepted,Thorough and well-written.
3027,William M. Bulleit,28878,Rejected,Weak argument and analysis.
3028,William M. Bulleit,29045,Rejected,Weak argument and analysis.
3029,William M. Bulleit,28735,Rejected,Weak argument and analysis.
3030,William M. Bulleit,270,Rejected,Weak argument and analysis.
3031,Jinnie M. Garrett,28893,Rejected,Fundamental flaws in the study design.
3032,Brian Bowe,63,Accepted,Original and insightful research.
3033,Brian Bowe,106,Accepted,Original and insightful research.
3034,Eddie Conlon,57,Rejected,Insufficient research design and methodology.
3035,Eddie Conlon,28790,Rejected,Insufficient research design and methodology.
3036,Petr Houdek,518,Rejected,Lack of original contribution to the field.
3037,Petr Houdek,256,Rejected,Lack of original contribution to the field.
3038,Enrica Marchigiani,29091,Rejected,Lack of original contribution to the field.
3039,Enrica Marchigiani,195,Rejected,Lack of original contribution to the field.
3040,Enrica Marchigiani,25,Rejected,Lack of original contribution to the field.
3041,Enrica Marchigiani,443,Rejected,Lack of original contribution to the field.
3042,Enrica Marchigiani,265,Rejected,Lack of original contribution to the field.
3043,Enrica Marchigiani,28794,Rejected,Lack of original contribution to the field.
3044,Ileana Di Pomponio,28946,Accepted,Excellent methodology and analysis.
3045,Ileana Di Pomponio,28700,Accepted,Excellent methodology and analysis.
3046,Margherita Bracci,370,Accepted,Compelling and well-supported conclusions.
3047,Margherita Bracci,29006,Accepted,Compelling and well-supported conclusions.
3048,Oronzo Parlangeli,43,Rejected,Poorly written and difficult to understand.
3049,Oronzo Parlangeli,28913,Rejected,Poorly written and difficult to understand.
3050,Oronzo Parlangeli,157,Rejected,Poorly written and difficult to understand.
3051,Oronzo Parlangeli,339,Rejected,Poorly written and difficult to understand.
3052,Matthew Grellette,29036,Rejected,Not a good fit for the journal's scope.
3053,Matthew Grellette,29007,Rejected,Not a good fit for the journal's scope.
3054,Rafi Rashid,29100,Rejected,Limited relevance and significance.
3055,Rafi Rashid,122,Rejected,Limited relevance and significance.
3056,Lynne E. Olson,352,Rejected,Inadequate data and sample size.
3057,Lynne E. Olson,28802,Rejected,Inadequate data and sample size.
3058,Nikolas Stroth,342,Accepted,Original and insightful research.
3059,Nikolas Stroth,28942,Accepted,Original and insightful research.
3060,Nikolas Stroth,28761,Accepted,Original and insightful research.
3061,Nikolas Stroth,367,Accepted,Original and insightful research.
3062,Wha-Chul Son,29079,Rejected,Inadequate data and sample size.
3063,Wha-Chul Son,29058,Rejected,Inadequate data and sample size.
3064,Peter Morfeld,118,Accepted,Compelling and well-supported conclusions.
3065,Thomas C. Erren,221,Rejected,Insufficient research design and methodology.
3066,Thomas C. Erren,138,Rejected,Insufficient research design and methodology.
3067,Thomas C. Erren,199,Rejected,Insufficient research design and methodology.
3068,Thomas C. Erren,187,Rejected,Insufficient research design and methodology.
3069,Guido Nicolosi,256,Accepted,Compelling and well-supported conclusions.
3070,Guido Nicolosi,28906,Accepted,Compelling and well-supported conclusions.
3071,Guido Nicolosi,342,Accepted,Compelling and well-supported conclusions.
3072,Guido Nicolosi,28990,Accepted,Compelling and well-supported conclusions.
3073,Guido Nicolosi,29016,Accepted,Compelling and well-supported conclusions.
3074,Guido Ruivenkamp,28836,Rejected,Fundamental flaws in the study design.
3075,Patrick L. Taylor,266,Accepted,Thorough and well-written.
3076,Ioanna Semendeferi,382,Accepted,Well-structured and coherent argument.
3077,Ioanna Semendeferi,187,Accepted,Well-structured and coherent argument.
3078,Ioanna Semendeferi,85,Accepted,Well-structured and coherent argument.
3079,Ioanna Semendeferi,76,Accepted,Well-structured and coherent argument.
3080,Ioanna Semendeferi,28873,Accepted,Well-structured and coherent argument.
3081,Ioannis T. Pavlidis,202,Accepted,Well researched and clearly presented.
3082,Panagiotis Tsiamyrtzis,99,Rejected,Lack of original contribution to the field.
3083,Panagiotis Tsiamyrtzis,28684,Rejected,Lack of original contribution to the field.
3084,Dan Perry,188,Accepted,Well-structured and coherent argument.
3085,Gad Perry,226,Rejected,Lack of original contribution to the field.
3086,Gad Perry,89,Rejected,Lack of original contribution to the field.
3087,Gad Perry,410,Rejected,Lack of original contribution to the field.
3088,Gad Perry,498,Rejected,Lack of original contribution to the field.
3089,Gad Perry,7,Rejected,Lack of original contribution to the field.
3090,Howard J. Curzer,164,Accepted,Well-structured and coherent argument.
3091,Howard J. Curzer,28909,Accepted,Well-structured and coherent argument.
3092,Mark C. Wallace,28747,Rejected,Inconsistent or contradictory results.
3093,Mark C. Wallace,427,Rejected,Inconsistent or contradictory results.
3094,Thomas Ploug,99,Accepted,Well-structured and coherent argument.
3095,Morten P. Oksvold,28997,Rejected,Unconvincing or unsupported conclusions.
3096,Morten P. Oksvold,214,Rejected,Unconvincing or unsupported conclusions.
3097,Morten P. Oksvold,417,Rejected,Unconvincing or unsupported conclusions.
3098,Morten P. Oksvold,28855,Rejected,Unconvincing or unsupported conclusions.
3099,Ana Mlinaric,28930,Accepted,Valuable addition to the literature.
3100,Ana Mlinaric,266,Accepted,Valuable addition to the literature.
3101,Jelena Omazic,28699,Accepted,Significant and impactful findings.
3102,Jelena Omazic,93,Accepted,Significant and impactful findings.
3103,Martina Horvat,28725,Rejected,Not a good fit for the journal's scope.
3104,Martina Horvat,364,Rejected,Not a good fit for the journal's scope.
3105,Fern Wickson,29096,Rejected,Not a good fit for the journal's scope.
3106,Fern Wickson,28760,Rejected,Not a good fit for the journal's scope.
3107,Adèle Paul-Hus,28711,Accepted,Valuable addition to the literature.
3108,Adèle Paul-Hus,324,Accepted,Valuable addition to the literature.
3109,Adèle Paul-Hus,29087,Accepted,Valuable addition to the literature.
3110,Bryn Williams-Jones,28954,Rejected,Inadequate data and sample size.
3111,Bryn Williams-Jones,28992,Rejected,Inadequate data and sample size.
3112,Bryn Williams-Jones,28785,Rejected,Inadequate data and sample size.
3113,Bryn Williams-Jones,468,Rejected,Inadequate data and sample size.
3114,Cassidy R. Sugimoto,28902,Accepted,Solid contribution to the field.
3115,Elise Smith,28730,Rejected,Inadequate data and sample size.
3116,Elise Smith,44,Rejected,Inadequate data and sample size.
3117,Min Shi,507,Accepted,Solid contribution to the field.
3118,Vincent Larivière,399,Accepted,Significant and impactful findings.
3119,Vincent Larivière,308,Accepted,Significant and impactful findings.
3120,Michael Davis 0002,9,Accepted,Original and insightful research.
3121,Michael Davis 0002,104,Accepted,Original and insightful research.
3122,Robert E. McGinn,343,Accepted,Well researched and clearly presented.
3123,Robert E. McGinn,28892,Accepted,Well researched and clearly presented.
3124,Robert E. McGinn,482,Accepted,Well researched and clearly presented.
3125,Robert E. McGinn,171,Accepted,Well researched and clearly presented.
3126,Robert E. McGinn,29036,Accepted,Well researched and clearly presented.
3127,Filippo Santoni de Sio,331,Accepted,Valuable addition to the literature.
3128,Filippo Santoni de Sio,201,Accepted,Valuable addition to the literature.
3129,Filippo Santoni de Sio,380,Accepted,Valuable addition to the literature.
3130,Andreea Peca,28713,Rejected,Lack of original contribution to the field.
3131,Andreea Peca,408,Rejected,Lack of original contribution to the field.
3132,Andreea Peca,28838,Rejected,Lack of original contribution to the field.
3133,Andreea Peca,284,Rejected,Lack of original contribution to the field.
3134,Bram Vanderborght,475,Accepted,Solid contribution to the field.
3135,Bram Vanderborght,28708,Accepted,Solid contribution to the field.
3136,Bram Vanderborght,28849,Accepted,Solid contribution to the field.
3137,Daniel O. David,28823,Accepted,Solid contribution to the field.
3138,Daniel O. David,28713,Accepted,Solid contribution to the field.
3139,Daniel O. David,28987,Accepted,Solid contribution to the field.
3140,Daniel O. David,544,Accepted,Solid contribution to the field.
3141,Daniel O. David,548,Accepted,Solid contribution to the field.
3142,Daniel O. David,29002,Accepted,Solid contribution to the field.
3143,Daniel O. David,28971,Accepted,Solid contribution to the field.
3144,Daniel O. David,540,Accepted,Solid contribution to the field.
3145,Ramona Simut,29103,Rejected,Inadequate data and sample size.
3146,Ramona Simut,28762,Rejected,Inadequate data and sample size.
3147,Ramona Simut,152,Rejected,Inadequate data and sample size.
3148,Sebastian Pintea,28794,Rejected,Lack of original contribution to the field.
3149,Frances S. Grodzinsky,28862,Accepted,Valuable addition to the literature.
3150,Frances S. Grodzinsky,250,Accepted,Valuable addition to the literature.
3151,Frances S. Grodzinsky,29051,Accepted,Valuable addition to the literature.
3152,Keith W. Miller 0001,28672,Accepted,Well researched and clearly presented.
3153,Keith W. Miller 0001,122,Accepted,Well researched and clearly presented.
3154,Keith W. Miller 0001,29077,Accepted,Well researched and clearly presented.
3155,Keith W. Miller 0001,29099,Accepted,Well researched and clearly presented.
3156,Keith W. Miller 0001,28935,Accepted,Well researched and clearly presented.
3157,Bailey C. Davis,349,Accepted,Excellent methodology and analysis.
3158,Bailey C. Davis,22,Accepted,Excellent methodology and analysis.
3159,Courtney E. Williams,28951,Accepted,Original and insightful research.
3160,Courtney E. Williams,28950,Accepted,Original and insightful research.
3161,George C. Banks,17,Rejected,Insufficient research design and methodology.
3162,George C. Banks,28910,Rejected,Insufficient research design and methodology.
3163,George C. Banks,28942,Rejected,Insufficient research design and methodology.
3164,Lisa M. Rasmussen,400,Accepted,Innovative and thought-provoking.
3165,Lisa M. Rasmussen,495,Accepted,Innovative and thought-provoking.
3166,Lisa M. Rasmussen,516,Accepted,Innovative and thought-provoking.
3167,Lisa M. Rasmussen,83,Accepted,Innovative and thought-provoking.
3168,Mary M. Hausfeld,268,Accepted,Excellent methodology and analysis.
3169,Jessica Li,28823,Rejected,Limited relevance and significance.
3170,Jessica Li,29070,Rejected,Limited relevance and significance.
3171,Shengli Fu,29082,Accepted,Excellent methodology and analysis.
3172,Ralph J. Greenspan,123,Rejected,Insufficient research design and methodology.
3173,Ralph J. Greenspan,419,Rejected,Insufficient research design and methodology.
3174,Ralph J. Greenspan,28819,Rejected,Insufficient research design and methodology.
3175,Ralph J. Greenspan,456,Rejected,Insufficient research design and methodology.
3176,Arif Sari,29095,Accepted,Valuable addition to the literature.
3177,Arif Sari,28883,Accepted,Valuable addition to the literature.
3178,Vojtech Stehel,112,Accepted,Excellent methodology and analysis.
3179,Vojtech Stehel,150,Accepted,Excellent methodology and analysis.
3180,Vojtech Stehel,29038,Accepted,Excellent methodology and analysis.
3181,Vojtech Stehel,28903,Accepted,Excellent methodology and analysis.
3182,Charles-Étienne Daniel,28833,Accepted,Significant and impactful findings.
3183,Danielle Tapin,316,Rejected,Weak argument and analysis.
3184,Danielle Tapin,205,Rejected,Weak argument and analysis.
3185,Georges-Auguste Legault,28832,Accepted,Well-structured and coherent argument.
3186,Georges-Auguste Legault,124,Accepted,Well-structured and coherent argument.
3187,Jacques Beauvais,421,Rejected,Lack of original contribution to the field.
3188,Jean-Pierre Béland,322,Accepted,Original and insightful research.
3189,Jean-Pierre Béland,225,Accepted,Original and insightful research.
3190,Johane Patenaude,28967,Accepted,Innovative and thought-provoking.
3191,Johane Patenaude,28763,Accepted,Innovative and thought-provoking.
3192,Jonathan Genest,538,Rejected,Insufficient research design and methodology.
3193,Louise Bernier,28912,Rejected,Lack of original contribution to the field.
3194,Louise Bernier,577,Rejected,Lack of original contribution to the field.
3195,Marie-Sol Poirier,28702,Accepted,Excellent methodology and analysis.
3196,Marie-Sol Poirier,29071,Accepted,Excellent methodology and analysis.
3197,Vanessa Chenel,221,Accepted,Significant and impactful findings.
3198,Abhilash Kizhakenath,28986,Accepted,Valuable addition to the literature.
3199,Behnam Taebi,28705,Rejected,Lack of original contribution to the field.
3200,Behnam Taebi,28845,Rejected,Lack of original contribution to the field.
3201,Behnam Taebi,111,Rejected,Lack of original contribution to the field.
3202,Behnam Taebi,264,Rejected,Lack of original contribution to the field.
3203,Behnam Taebi,116,Rejected,Lack of original contribution to the field.
3204,Ibo van de Poel,29056,Accepted,Well researched and clearly presented.
3205,Ibo van de Poel,20,Accepted,Well researched and clearly presented.
3206,Ibo van de Poel,28792,Accepted,Well researched and clearly presented.
3207,Ibo van de Poel,511,Accepted,Well researched and clearly presented.
3208,Jafar Rezaei 0001,449,Accepted,Well researched and clearly presented.
3209,Angela Fortunato,486,Accepted,Solid contribution to the field.
3210,Claire Gloeckner,126,Accepted,Significant and impactful findings.
3211,Claire Gloeckner,418,Accepted,Significant and impactful findings.
3212,Claire Gloeckner,24,Accepted,Significant and impactful findings.
3213,Rosa Lynn Pinkus,308,Rejected,Insufficient research design and methodology.
3214,Joseph R. Herkert,29030,Accepted,Significant and impactful findings.
3215,Joseph R. Herkert,28963,Accepted,Significant and impactful findings.
3216,George R. Hoffmann,28850,Accepted,Valuable addition to the literature.
3217,George R. Hoffmann,28921,Accepted,Valuable addition to the literature.
3218,George R. Hoffmann,421,Accepted,Valuable addition to the literature.
3219,Jameson M. Wetmore,59,Accepted,Innovative and thought-provoking.
3220,Ayanna M. Howard,133,Rejected,Poorly written and difficult to understand.
3221,Alex A. Karner,202,Rejected,Fundamental flaws in the study design.
3222,Alex A. Karner,317,Rejected,Fundamental flaws in the study design.
3223,Alex A. Karner,62,Rejected,Fundamental flaws in the study design.
3224,Alex A. Karner,429,Rejected,Fundamental flaws in the study design.
3225,Alex A. Karner,121,Rejected,Fundamental flaws in the study design.
3226,Cinnamon S. Bloss,28980,Rejected,Lack of original contribution to the field.
3227,Cinnamon S. Bloss,28858,Rejected,Lack of original contribution to the field.
3228,John Harlow,476,Rejected,Poorly written and difficult to understand.
3229,John Harlow,294,Rejected,Poorly written and difficult to understand.
3230,John Harlow,28925,Rejected,Poorly written and difficult to understand.
3231,Michelle Takemoto,28789,Accepted,Significant and impactful findings.
3232,Rasheed Al Kotob,28884,Rejected,Lack of original contribution to the field.
3233,Rasheed Al Kotob,330,Rejected,Lack of original contribution to the field.
3234,Rasheed Al Kotob,28966,Rejected,Lack of original contribution to the field.
3235,Rasheed Al Kotob,331,Rejected,Lack of original contribution to the field.
3236,Rasheed Al Kotob,300,Rejected,Lack of original contribution to the field.
3237,Rubi Linares-Orozco,105,Accepted,Excellent methodology and analysis.
3238,Andrea Grantham,29035,Rejected,Inconsistent or contradictory results.
3239,Andrea Grantham,498,Rejected,Inconsistent or contradictory results.
3240,Catherine Woteki,550,Rejected,Fundamental flaws in the study design.
3241,Chavonda Jacobs-Young,213,Rejected,Weak argument and analysis.
3242,David B. Allison,391,Accepted,Well researched and clearly presented.
3243,Delia Murphy,283,Accepted,Innovative and thought-provoking.
3244,Delia Murphy,542,Accepted,Innovative and thought-provoking.
3245,Delia Murphy,370,Accepted,Innovative and thought-provoking.
3246,Dorothea Vafiadis,28989,Rejected,Limited relevance and significance.
3247,Dorothea Vafiadis,28730,Rejected,Limited relevance and significance.
3248,Jessica M. Wyndham,28859,Rejected,Insufficient research design and methodology.
3249,Jessica M. Wyndham,473,Rejected,Insufficient research design and methodology.
3250,Jessica M. Wyndham,28799,Rejected,Insufficient research design and methodology.
3251,Johanna Dwyer,141,Accepted,Innovative and thought-provoking.
3252,Kathryn J. Boor,28908,Accepted,Original and insightful research.
3253,Kathryn J. Boor,536,Accepted,Original and insightful research.
3254,Linda J. Harris,437,Accepted,Compelling and well-supported conclusions.
3255,Linda J. Harris,160,Accepted,Compelling and well-supported conclusions.
3256,Rachelle Hollander,470,Accepted,Excellent methodology and analysis.
3257,Rachelle Hollander,28773,Accepted,Excellent methodology and analysis.
3258,Rickey Y. Yada,232,Accepted,Compelling and well-supported conclusions.
3259,Rickey Y. Yada,12,Accepted,Compelling and well-supported conclusions.
3260,Rickey Y. Yada,28879,Accepted,Compelling and well-supported conclusions.
3261,Sarah M. Rovito,29075,Rejected,Limited relevance and significance.
3262,Sarah M. Rovito,5,Rejected,Limited relevance and significance.
3263,Sarah M. Rovito,28994,Rejected,Limited relevance and significance.
3264,Stefano Bertuzzi,478,Rejected,Insufficient research design and methodology.
3265,Stefano Bertuzzi,401,Rejected,Insufficient research design and methodology.
3266,Stefano Bertuzzi,28692,Rejected,Insufficient research design and methodology.
3267,Stefano Bertuzzi,39,Rejected,Insufficient research design and methodology.
3268,Stefano Bertuzzi,144,Rejected,Insufficient research design and methodology.
3269,Todd Abraham,29096,Rejected,Insufficient research design and methodology.
3270,Todd Abraham,486,Rejected,Insufficient research design and methodology.
3271,Eric M. Meslin,29054,Rejected,Insufficient research design and methodology.
3272,Eric M. Meslin,298,Rejected,Insufficient research design and methodology.
3273,Eric M. Meslin,305,Rejected,Insufficient research design and methodology.
3274,Leonidas G. Koniaris,19,Rejected,Weak argument and analysis.
3275,Mary I. Coombs,215,Accepted,Original and insightful research.
3276,Mary I. Coombs,29,Accepted,Original and insightful research.
3277,Mary I. Coombs,391,Accepted,Original and insightful research.
3278,Mary I. Coombs,328,Accepted,Original and insightful research.
3279,Mary I. Coombs,28777,Accepted,Original and insightful research.
3280,Mary I. Coombs,28877,Accepted,Original and insightful research.
3281,Teresa A. Zimmers,28877,Accepted,Significant and impactful findings.
3282,Teresa A. Zimmers,242,Accepted,Significant and impactful findings.
3283,Teresa A. Zimmers,28846,Accepted,Significant and impactful findings.
3284,Corinne Cath,28993,Accepted,Solid contribution to the field.
3285,Sandra Wachter,28869,Accepted,Innovative and thought-provoking.
3286,Sandra Wachter,28977,Accepted,Innovative and thought-provoking.
3287,Sandra Wachter,28825,Accepted,Innovative and thought-provoking.
3288,Sandra Wachter,28777,Accepted,Innovative and thought-provoking.
3289,Evan Selinger,28701,Accepted,Significant and impactful findings.
3290,Evan Selinger,12,Accepted,Significant and impactful findings.
3291,Jathan Sadowski,28803,Accepted,Solid contribution to the field.
3292,Jathan Sadowski,29027,Accepted,Solid contribution to the field.
3293,Jathan Sadowski,29001,Accepted,Solid contribution to the field.
3294,Susan G. Spierre,455,Rejected,Lack of original contribution to the field.
3295,Thomas P. Seager,28746,Accepted,Solid contribution to the field.
3296,Thomas P. Seager,28724,Accepted,Solid contribution to the field.
3297,Thomas P. Seager,125,Accepted,Solid contribution to the field.
3298,Gary Lee Downey,28770,Rejected,Lack of original contribution to the field.
3299,Juan C. Lucena,484,Accepted,Well researched and clearly presented.
3300,Juan C. Lucena,534,Accepted,Well researched and clearly presented.
3301,Juan C. Lucena,103,Accepted,Well researched and clearly presented.
3302,Hans Peter Graf,547,Rejected,Unconvincing or unsupported conclusions.
3303,Hans Peter Graf,28733,Rejected,Unconvincing or unsupported conclusions.
3304,Miguel Roig,352,Accepted,Excellent methodology and analysis.
3305,Miguel Roig,28923,Accepted,Excellent methodology and analysis.
3306,Sonia Maria Ramos de Vasconcelos,136,Accepted,Well-structured and coherent argument.
3307,Gary Santillanes,477,Accepted,Valuable addition to the literature.
3308,Gary Santillanes,92,Accepted,Valuable addition to the literature.
3309,Matthew Benjamin Reisman,45,Rejected,Limited relevance and significance.
3310,Matthew Benjamin Reisman,28978,Rejected,Limited relevance and significance.
3311,Matthew Benjamin Reisman,28880,Rejected,Limited relevance and significance.
3312,Matthew Benjamin Reisman,28698,Rejected,Limited relevance and significance.
3313,Aceil Al-Khatib,252,Rejected,Insufficient research design and methodology.
3314,Aceil Al-Khatib,89,Rejected,Insufficient research design and methodology.
3315,Aceil Al-Khatib,28698,Rejected,Insufficient research design and methodology.
3316,Aceil Al-Khatib,29100,Rejected,Insufficient research design and methodology.
3317,Aceil Al-Khatib,125,Rejected,Insufficient research design and methodology.
3318,Aceil Al-Khatib,28991,Rejected,Insufficient research design and methodology.
3319,Aceil Al-Khatib,524,Rejected,Insufficient research design and methodology.
3320,Mathieu Bouville,253,Rejected,Inadequate data and sample size.
3321,Mathieu Bouville,28961,Rejected,Inadequate data and sample size.
3322,Manjur S. Kolhar,28854,Rejected,Inadequate data and sample size.
3323,J. Fdez-Valdivia,28816,Rejected,Inadequate data and sample size.
3324,J. Fdez-Valdivia,39,Rejected,Inadequate data and sample size.
3325,Jose A. García 0001,29028,Accepted,Compelling and well-supported conclusions.
3326,Jose A. García 0001,300,Accepted,Compelling and well-supported conclusions.
3327,Jose A. García 0001,483,Accepted,Compelling and well-supported conclusions.
3328,Rosa Rodríguez-Sánchez,373,Accepted,Well-structured and coherent argument.
3329,Rosa Rodríguez-Sánchez,28771,Accepted,Well-structured and coherent argument.
3330,Benedicte Wilson,28972,Accepted,Well researched and clearly presented.
3331,Benedicte Wilson,161,Accepted,Well researched and clearly presented.
3332,Somsri Wiwanitkit,129,Accepted,Excellent methodology and analysis.
3333,Somsri Wiwanitkit,28897,Accepted,Excellent methodology and analysis.
3334,Somsri Wiwanitkit,28864,Accepted,Excellent methodology and analysis.
3335,Kristine Bærøe,191,Accepted,Valuable addition to the literature.
3336,Kristine Bærøe,56,Accepted,Valuable addition to the literature.
3337,Torbjørn Gundersen,415,Accepted,Thorough and well-written.
3338,Torbjørn Gundersen,28990,Accepted,Thorough and well-written.
3339,Emily Bell,29010,Rejected,Weak argument and analysis.
3340,Emily Bell,459,Rejected,Weak argument and analysis.
3341,Emily Bell,513,Rejected,Weak argument and analysis.
3342,Mary E. Sunderland,28789,Accepted,Valuable addition to the literature.
3343,Mary E. Sunderland,302,Accepted,Valuable addition to the literature.
3344,Angel Peiró-Signes,432,Rejected,Poorly written and difficult to understand.
3345,Angel Peiró-Signes,58,Rejected,Poorly written and difficult to understand.
3346,María-del-Val Segarra-Oña,29089,Rejected,Poorly written and difficult to understand.
3347,María-del-Val Segarra-Oña,28789,Rejected,Poorly written and difficult to understand.
3348,Roberto Cervelló-Royo,28829,Accepted,Excellent methodology and analysis.
3349,Roberto Cervelló-Royo,28765,Accepted,Excellent methodology and analysis.
3350,Roberto Cervelló-Royo,29005,Accepted,Excellent methodology and analysis.
3351,Peter Kroes,28725,Accepted,Innovative and thought-provoking.
3352,Andrea Di Cencio,29009,Accepted,Well-structured and coherent argument.
3353,Andrea Di Cencio,220,Accepted,Well-structured and coherent argument.
3354,Lhassan M'Barki,471,Accepted,Valuable addition to the literature.
3355,Lhassan M'Barki,109,Accepted,Valuable addition to the literature.
3356,Mohamed Abioui,28930,Accepted,Solid contribution to the field.
3357,Mohamed Abioui,28900,Accepted,Solid contribution to the field.
3358,Mohamed Abioui,274,Accepted,Solid contribution to the field.
3359,Mohamed Dades,408,Accepted,Well-structured and coherent argument.
3360,Mohammed Benssaou,447,Accepted,Valuable addition to the literature.
3361,Mohammed Benssaou,28951,Accepted,Valuable addition to the literature.
3362,Mohammed Benssaou,470,Accepted,Valuable addition to the literature.
3363,Mohammed Benssaou,28940,Accepted,Valuable addition to the literature.
3364,Frederick Grinnell,28892,Accepted,Excellent methodology and analysis.
3365,Barbara E. Ribeiro,80,Accepted,Valuable addition to the literature.
3366,Barbara E. Ribeiro,28675,Accepted,Valuable addition to the literature.
3367,Robert D. J. Smith,29059,Rejected,Inadequate data and sample size.
3368,Robert D. J. Smith,331,Rejected,Inadequate data and sample size.
3369,Daniele Fanelli,29048,Rejected,Not a good fit for the journal's scope.
3370,Daniele Fanelli,66,Rejected,Not a good fit for the journal's scope.
3371,Vanja Pupovac,29005,Rejected,Inconsistent or contradictory results.
3372,Mladen Petrovecki,78,Accepted,Innovative and thought-provoking.
3373,Kelly Joslin Holloway,28824,Rejected,Inconsistent or contradictory results.
3374,Kelly Joslin Holloway,291,Rejected,Inconsistent or contradictory results.
3375,Kelly Joslin Holloway,29035,Rejected,Inconsistent or contradictory results.
3376,James A. Stieb,28721,Accepted,Well-structured and coherent argument.
3377,James A. Stieb,28686,Accepted,Well-structured and coherent argument.
3378,Steven Puylaert,549,Rejected,Inadequate data and sample size.
3379,Ben A. Minteer,28745,Accepted,Well researched and clearly presented.
3380,Ben A. Minteer,416,Accepted,Well researched and clearly presented.
3381,Ben A. Minteer,28985,Accepted,Well researched and clearly presented.
3382,James P. Collins,183,Accepted,Solid contribution to the field.
3383,Ulrike Felt,4,Rejected,Lack of original contribution to the field.
3384,Ulrike Felt,28862,Rejected,Lack of original contribution to the field.
3385,Haldun M. Özaktas,112,Accepted,Excellent methodology and analysis.
3386,Haldun M. Özaktas,28672,Accepted,Excellent methodology and analysis.
3387,Haldun M. Özaktas,29028,Accepted,Excellent methodology and analysis.
3388,Nora Freya Lindemann,13,Accepted,Solid contribution to the field.
3389,Balamuralithara Balakrishnan,55,Accepted,Well researched and clearly presented.
3390,Fumihiko Tochinai,28757,Rejected,Unconvincing or unsupported conclusions.
3391,Fumihiko Tochinai,532,Rejected,Unconvincing or unsupported conclusions.
3392,Hidekazu Kanemitsu,176,Accepted,Excellent methodology and analysis.
3393,Hidekazu Kanemitsu,352,Accepted,Excellent methodology and analysis.
3394,Hidekazu Kanemitsu,29006,Accepted,Excellent methodology and analysis.
3395,Emily A. Ronning,290,Accepted,Well-structured and coherent argument.
3396,Emily A. Ronning,28716,Accepted,Well-structured and coherent argument.
3397,Melissa S. Anderson,28692,Rejected,Limited relevance and significance.
3398,Melissa S. Anderson,398,Rejected,Limited relevance and significance.
3399,Melissa S. Anderson,28934,Rejected,Limited relevance and significance.
3400,Shlomo Mark,28807,Rejected,Inadequate data and sample size.
3401,Shlomo Mark,28678,Rejected,Inadequate data and sample size.
3402,Shlomo Mark,295,Rejected,Inadequate data and sample size.
3403,Shlomo Mark,393,Rejected,Inadequate data and sample size.
3404,Silvia Venier,28738,Rejected,Not a good fit for the journal's scope.
3405,Silvia Venier,28932,Rejected,Not a good fit for the journal's scope.
3406,Bruce V. Lewenstein,528,Rejected,Insufficient research design and methodology.
3407,Bruce V. Lewenstein,288,Rejected,Insufficient research design and methodology.
3408,Bruce V. Lewenstein,28979,Rejected,Insufficient research design and methodology.
3409,Andrew J. Russell,102,Rejected,Lack of original contribution to the field.
3410,Andrew J. Russell,29046,Rejected,Lack of original contribution to the field.
3411,Gregory J. Morgan,28731,Rejected,Limited relevance and significance.
3412,Jeff Collmann,233,Accepted,Significant and impactful findings.
3413,Kevin T. FitzGerald,28829,Rejected,Unconvincing or unsupported conclusions.
3414,Kevin T. FitzGerald,512,Rejected,Unconvincing or unsupported conclusions.
3415,Lee Vinsel,28842,Accepted,Significant and impactful findings.
3416,Lee Vinsel,28911,Accepted,Significant and impactful findings.
3417,Lee Vinsel,28746,Accepted,Significant and impactful findings.
3418,Lisa M. Dolling,389,Accepted,Thorough and well-written.
3419,Lisa M. Dolling,525,Accepted,Thorough and well-written.
3420,Lisa M. Dolling,240,Accepted,Thorough and well-written.
3421,Lisa M. Dolling,28961,Accepted,Thorough and well-written.
3422,Michael Steinmann,29088,Accepted,Well-structured and coherent argument.
3423,Alan H. McGowan,28734,Rejected,Insufficient research design and methodology.
3424,Rafal Wodzisz,224,Rejected,Inconsistent or contradictory results.
3425,Rafal Wodzisz,29081,Rejected,Inconsistent or contradictory results.
3426,James A. E. Macpherson,29015,Rejected,Insufficient research design and methodology.
3427,James A. E. Macpherson,29083,Rejected,Insufficient research design and methodology.
3428,Paul B. Thompson,410,Accepted,Excellent methodology and analysis.
3429,Paul B. Thompson,29048,Accepted,Excellent methodology and analysis.
3430,Paul B. Thompson,151,Accepted,Excellent methodology and analysis.
3431,Paul B. Thompson,373,Accepted,Excellent methodology and analysis.
3432,Frederik Voetmann Christiansen,222,Rejected,Insufficient research design and methodology.
3433,Frederik Voetmann Christiansen,28963,Rejected,Insufficient research design and methodology.
3434,Frederik Voetmann Christiansen,188,Rejected,Insufficient research design and methodology.
3435,Mikkel Willum Johansen,17,Accepted,Valuable addition to the literature.
3436,Carola Calabuig,120,Accepted,Excellent methodology and analysis.
3437,Carola Calabuig,350,Accepted,Excellent methodology and analysis.
3438,Carola Calabuig,28813,Accepted,Excellent methodology and analysis.
3439,Carola Calabuig,29052,Accepted,Excellent methodology and analysis.
3440,José Javier Sastre,28759,Accepted,Valuable addition to the literature.
