,ID,Title,Author,AuthorID,Venue,VenueID,VenueType,ConferenceType,Area,Published,PublishedIn,PaperType
795,0cedff1d5b8e4043ad0fddada4b7561a,Stepwise Software Development with Algebraic Specifications,Syed Bilal Pasha,66b6ad5a262e46c79b4abe0dee53059a,ACM Transactions on Information Systems,TOIS,Journal,,ArtificialIntelligence,False,,ShortPaper
796,a55a4201419049e49c116bdb89acdd2a,Stochastic Constraint Aggregation Method for Convex Semi-Infinite Problems,Charlotte Stix,b5835b8e19b74084b8790e39b9d80680,Journal of the American Statistical Association,JASA,Journal,,ArtificialIntelligence,False,,FullPaper
797,563f7a92cf5442ae94c6a958ee85add6,Stochastic Modeling of Server Capacity Utilization by Geometric Sums,Ulrike Schwall,0e51196e906943f195c08465abf1d606,Association for Computational Linguistics,ACL,Conference,Workshop,NaturalLanguageProcessing,False,,DemoPaper
798,75ba6271e471424aa54ada22d0bd4389,Stochastic Models for Communication Networks with Moving Customers,Siti Nurani Mohd Nor,2ddb1618106940deaec57e6de2798bc5,IEEE Data Science and Engineering,IEEE-DS,Journal,,ArtificialIntelligence,False,,FullPaper
799,5558d68d566b425591153c143af8d312,Stochastic Simulation of Markov Modulated Finite-Source Queues,Thomas Erlebach,66b07c4dd4704654a30a0d9d17e1db96,International Journal of Computer Vision,IJCV,Journal,,NaturalLanguageProcessing,True,IJCV-Volume-1,FullPaper
800,ba9bd06e41fc4cdaaf20d4283ae3ae2b,Strategien zur Pronominalisierung,Stefan J. Schierholz,4ab97e6ddf5540ec8550f42949ba50c2,International Journal of Computer Vision,IJCV,Journal,,NaturalLanguageProcessing,True,IJCV-Volume-7,FullPaper
801,37181008fbb4488e8d65ccdee8cda954,Structural Gröbner Basis Detection,Shane Epting,cf41a8fc582d465d82cdf920d317a29c,Artificial Intelligence Journal,AI,Journal,,ArtificialIntelligence,True,AI-Volume-2,ShortPaper
802,4c022e4b19d64f3daecb084edcc671a8,Structured PSB-Update for Optimal Shape Design Problems,Noor Munirah Isa,85896c74bdad46369cdc96d356ff5fe3,Artificial Intelligence Journal,AI,Journal,,ArtificialIntelligence,True,AI-Volume-9,FullPaper
803,e3e9e7f014474e9085707c01c5d7c1f4,Structured Quasi-Newton Methods for Optimization Problems in Hilbert Space,Robert Evans,c5313898ac694b73be90cd098cc7f191,Empirical Methods in Natural Language Processing,EMNLP,Conference,RegularConference,Databases,True,EMNLP-Proceeding-5,FullPaper
804,0b435857a6ca467c920656ccdf6e46a6,Subsidies to Increase Remote Pollution?,Simona Hasková,35bbca99479849f8aa4c3a033e59d739,Journal of Machine Learning Research,JMLR,Journal,,ArtificialIntelligence,True,JMLR-Volume-6,FullPaper
805,b9fc2e17e21744f08c5f7a7619f8cfcc,Subsumtion für eine erweiterte attributive Sortenbeschreibungssprache,David J. Kijowski,68b3c567dc614b61aede96c8e0df9849,Machine Learning Journal,MLJ,Journal,,Databases,False,,FullPaper
806,e5305cc670f74e1bbd54187911caa1a0,Successive Determination and Verification of Polytopes by their X-Rays,Jovan Shopovski,e588ed90cb264ddda2cac91b778d9a36,Special Interest Group on Data Communications Conference,SIGCOMM,Conference,RegularConference,Databases,False,,ShortPaper
807,1b8cf5c97cdd43c0badd2b8ec181a31f,Succinct Solvers,Javad Yahaghi,4d2e7bab7dab4afa85d466fe212cc3ba,ACM Transactions on Information Systems,TOIS,Journal,,ArtificialIntelligence,False,,FullPaper
808,cc510d55e2db4484b91194c1fb7c3d17,Surrogates and Artificial Intelligence: Why AI Trumps Family.,Claire Gloeckner,0999cb646bc34a0081166de4a4239c27,Conference on Neural Information Processing Systems,NeurIPS,Conference,ExpertGroups,NaturalLanguageProcessing,False,,FullPaper
809,672f8c4d97e443bf828c8a933c76c730,Survival Ethics in the Real World: The Research University and Sustainable Development.,Auke J. K. Pols,6f30e568eb3741a3a9f39cc7655e4853,International Journal of Computer Vision,IJCV,Journal,,NaturalLanguageProcessing,True,IJCV-Volume-2,DemoPaper
810,10f3b8f4bf3848a9bc0c0d3cdf1bc0eb,"Sustainable Development as a Challenge for Undergraduate Students: The Module ""Science Bears Responsibility"" in the Leuphana Bachelor's Programme - Commentary on ""A Case Study of Teaching Social Responsibility to Doctoral Students in the Climate Sciences"".",Dirk Frosch-Wilke,13b92aa9461d45b49097b62d1666980c,Empirical Methods in Natural Language Processing,EMNLP,Conference,RegularConference,Databases,False,,FullPaper
811,dc2ab52be89444e78d1d74ea1ec78709,Symmetric Coordination: An Alternative Theory of Phrase Structure,Maria Misankova,583b73f9894b4879986a3e58d5100269,Conference on Learning Theory,COLT,Conference,Workshop,ArtificialIntelligence,True,COLT-Proceeding-2,FullPaper
812,016fa69dffd447148e5cc17606bd658c,Symmetric Functions in AC,Elaine S. Godfrey,6ac202a987e243a0a1eaa888bc1e1a19,Journal of Machine Learning,JML,Journal,,MachineLearning,True,JML-Volume-10,FullPaper
813,8c6e38eed9334ea0b0e97e5265e47e0d,Syntactic Processing of Unknown Words,Dirk Frosch-Wilke,13b92aa9461d45b49097b62d1666980c,IEEE Transactions on Pattern Analysis and Machine Intelligence,IEEE-TPAMI,Journal,,NaturalLanguageProcessing,False,,ShortPaper
814,52654d05f8764a3e9649f2c13b24210d,Syntaktische Analysevorschläge zur Behandlung von lokalen Präfixverben in einem System für die Generierung von Wegbeschreibungen,Jochen Bern,9261831b6fd8481c923c522e43e4c70d,IEEE Transactions on Pattern Analysis and Machine Intelligence,IEEE-TPAMI,Journal,,NaturalLanguageProcessing,False,,FullPaper
815,54f572391bd94b829699f3e99b670fc2,Syntaktische Informationseinheiten zu deutschen Adjektiven,Markus Müller-Olm,a114284ee7ae4046a65607706bf9afe0,International Conference on Learning Representations,ICLR,Conference,Symposium,NaturalLanguageProcessing,True,ICLR-Proceeding-6,DemoPaper
816,92d322b470814a4da83a9b2b3e649ccc,Syntaktische Merkmale deutsche Substantive,Sebastian R. Diaz,e19b1b6b43874db3b8d6ee1037a6751c,IEEE Transactions on Knowledge and Data Engineering,IEEE-TKDE,Journal,,NaturalLanguageProcessing,False,,ShortPaper
817,e735d51e07be40dba58f7d0ccd286bdb,THOR - A System for Computing in Equational Theories,Shahryar Sorooshian,7122ad412c7943c680c0cbcae7e33285,Journal of Machine Learning Research,JMLR,Journal,,ArtificialIntelligence,True,JMLR-Volume-7,FullPaper
818,7c6051059aac48efb51527ae7a402e3e,TI-jPACS - eine frei verfügbare leistungsfähige Plattform zur medizinischen Bildverarbeitung und -visualisierung,Bruce G. Lindsay 0001,97fbc66eb2954113868bba9a9ce521a7,Conference on Neural Information Processing Systems,NeurIPS,Conference,ExpertGroups,NaturalLanguageProcessing,False,,ShortPaper
819,2da18fef82e94759ba412d9183d90888,Tableau Calculus for Order Sorted Logic,Wolfgang Schönfeld,ce236689454c48a295f6ea53450016b0,ACM Computing Surveys,ACM-CSUR,Journal,,ArtificialIntelligence,False,,ShortPaper
820,2cfe00e3c0654124b2bf8c9a69f4463e,Taking Our Own Medicine: On an Experiment in Science Communication.,Matthew Hunt,4bba65b26d41429c8e43dcc6507e5822,International Joint Conference on Pervasive and Ubiquitous Computing,UbiComp,Conference,ExpertGroups,Databases,False,,DemoPaper
821,2c4189fbcbc24e139562758cc2effb2e,Taking Responsible Innovation to China: The Dalian Port Development Case.,Kevin Spitler,1d17e68df9bf43c498a3683ca8c5d1c1,ACM Transactions on Intelligent Systems and Technology,ACM-TIST,Journal,,ArtificialIntelligence,True,ACM-TIST-Volume-9,DemoPaper
822,a2494a197fd841d0acf7b0beb37e2605,"Taking biology seriously: what biology can and cannot tell us about moral and public policy issues by Immaculada de Melo-Martìn - Rowman and Littlefield Publishers, Inc., New York; 2005, cloth (ISBN 0-7425-4920-8) 60.00; 2005, ",Petr Houdek,36308eb7ab1643fab7f3667572d4680e,Empirical Methods in Natural Language Processing,EMNLP,Conference,RegularConference,Databases,True,EMNLP-Proceeding-4,FullPaper
823,59202d37d96d493790147d3710ed5cc4,Teaching Engineering Ethics to PhD Students: A Berkeley-Delft Initiative.,Hui Lu,be4781b8bc35454e912618991de7552e,International Joint Conference on Pervasive and Ubiquitous Computing,UbiComp,Conference,ExpertGroups,Databases,False,,DemoPaper
824,d164f0f50b40495fb73e959c56dad0a9,Teaching Science and Ethics to Undergraduates: A Multidisciplinary Approach.,Jonathan Bauer,40721077c5574e358a984287532bfb26,ACM International Conference on Mobile Computing and Networking,MobiCom,Conference,RegularConference,NaturalLanguageProcessing,False,,DemoPaper
825,a8de722f3d464b51a43fab990d98f62c,"Teaching Science, Technology, and Society to Engineering Students: A Sixteen Year Journey.",Daan Schuurbiers,8b1324b015654655a2c2dcf31b41b76d,Empirical Methods in Natural Language Processing,EMNLP,Conference,RegularConference,Databases,False,,ShortPaper
826,38dd03596fde441db95a303edd834f59,Teaching Virtue: Pedagogical Implications of Moral Psychology.,Michael Ley,570736e6f350426fb3c863302b2b159d,Journal of the American Statistical Association,JASA,Journal,,ArtificialIntelligence,False,,FullPaper
827,5e563f872d47404fb7c81faa282b65eb,Tech Ethics Through Trust Auditing.,Hans Peter Graf,5d1ccb2df86248238848a47b98de8977,Special Interest Group on Data Communications Conference,SIGCOMM,Conference,RegularConference,Databases,True,SIGCOMM-Proceeding-1,ShortPaper
828,8969c6733976422dbe115e9d405352d0,Technologies of Democracy: Experiments and Demonstrations.,Morten P. Oksvold,c40ba158131f42a9a700aeaf6be78928,International Journal of Computer Vision,IJCV,Journal,,NaturalLanguageProcessing,False,,FullPaper
829,139e8f5c22604c5f81e45930f8bfd3ce,Temporal Limits on What Engineers Can Plan.,Neelke Doorn,bd341b28e3694358834ceb9cb7a288dd,Conference on Neural Information Processing Systems,NeurIPS,Conference,ExpertGroups,NaturalLanguageProcessing,True,NeurIPS-Proceeding-10,DemoPaper
830,e50eeafafc4646779d615263f9b29876,Temporales Schließen in einem natürlichsprachlichen System,Rebecca K. Mimnall,fcec22f28eea46b5ba7feec072ce76f1,IEEE Transactions on Knowledge and Data Engineering,IEEE-TKDE,Journal,,NaturalLanguageProcessing,True,IEEE-TKDE-Volume-9,DemoPaper
831,18290ec483ef4fe5a447397a05e8db2d,Terminological Reasoning is Inherently Intractable,C. T. Kelley,1b12c921373a4a0691158947079b3cb3,Special Interest Group on Data Communications Conference,SIGCOMM,Conference,RegularConference,Databases,True,SIGCOMM-Proceeding-4,ShortPaper
832,ed4b5163d57844cb8ea8afed3c538b8f,Text Recycling in Scientific Writing.,Morten P. Oksvold,c40ba158131f42a9a700aeaf6be78928,Special Interest Group on Computer Graphics and Interactive Techniques Conference,SIGGRAPH,Conference,RegularConference,Databases,True,SIGGRAPH-Proceeding-7,DemoPaper
833,0834d6c72c5a40e7a0e159a5797416e7,Textunderstanding in LILOG - Sorts and Reference Objects,Paul Tubig,2f16a92939174d3cb7e8cfb7b61910e5,ACM Symposium on User Interface Software and Technology,UIST,Conference,RegularConference,ArtificialIntelligence,False,,FullPaper
834,3172a5b3834e478189be076bd16bfa94,"The ""Second Place"" Problem: Assistive Technology in Sports and (Re) Constructing Normal.",Esther König,80713ee07b5049ce8bb277a7c50c7ba6,IEEE Transactions on Pattern Analysis and Machine Intelligence,TPAMI,Journal,,MachineLearning,True,TPAMI-Volume-7,ShortPaper
835,69e68c6f3a1f4168bf42fba3f1abdcb8,The Acceptability and the Tolerability of Societal Risks: A Capabilities-based Approach.,Adrian Müller,27f3a6ead26c405b993cd288af4c59e4,International Joint Conference on Pervasive and Ubiquitous Computing,UbiComp,Conference,ExpertGroups,Databases,True,UbiComp-Proceeding-5,FullPaper
836,27ec333e8c274d1d9d1860ea815a1417,The Algebra of Feature Graph Specifications,Steven M. Flipse,61f3fad901564a0eb7383322917867f2,International Conference on Machine Learning,ICML,Conference,Workshop,Databases,False,,FullPaper
837,b57ec8269bd943c28522f133fa6788ac,The Autonomy of Science as a Civilian Casualty of Economic Warfare: Inadvertent Censorship of Science Resulting from Unilateral Economic Sanctions.,Gregor Meyer,2428350f0fde482490bd9159aadac08e,Journal of Machine Learning,JML,Journal,,MachineLearning,False,,FullPaper
838,cbdc458d97f14491a4ef71e7d46baadd,The BMAP/G/1 Queue with Level Dependent Arrivals and its Stationary Distribution,Kai Lebeth,22e26fd2ae6c498ba7dcd24e98974411,IEEE/CVF Conference on Computer Vision and Pattern Recognition,CVPR,Conference,RegularConference,MachineLearning,False,,FullPaper
839,67721ac258614e1cbfe15bf530c5e297,The Capabilities of Relational Database Management Systems.,Sheila Bonde,3ad0255ec3b44c00a5e45418b65a7586,IEEE Transactions on Pattern Analysis and Machine Intelligence,TPAMI,Journal,,MachineLearning,False,,FullPaper
840,45a2f6e336894f2ba3bf8a91ae37c112,The Central Importance of Laboratories for Reducing Waste in Biomedical Research.,Kevin Spitler,1d17e68df9bf43c498a3683ca8c5d1c1,Journal of the Association for Information Science and Technology,JASIST,Journal,,MachineLearning,True,JASIST-Volume-5,DemoPaper
841,5c4fdeb32d4647feb9e84c0910793bb2,The Compilation of a High Level Data Language.,Günther Görz,6bde107f58df418e9d8f806157aa815f,International Conference on Machine Learning,ICML,Conference,Workshop,Databases,False,,FullPaper
842,666e48082d67448f9d5db299e07f75e1,The Complexity of Detecting Crossingfree Configurations in the Plane,Peter Rossmanith,d9453d8e60e34a9a914b56cfcd426369,Conference on Learning Theory,COLT,Conference,Workshop,ArtificialIntelligence,True,COLT-Proceeding-5,DemoPaper
843,17787d9f6feb4914ab5c89f9942f9fc2,The Dawning of the Ethics of Environmental Robots.,Anderson Rocha 0001,5c70418b07a34756a909c585e7d7e959,Journal of the Association for Information Science and Technology,JASIST,Journal,,MachineLearning,False,,ShortPaper
844,2fcf40a4e1844ae9ad60405d365af52a,The Design and Implementation of TLPROLOG (V. 2.0) - Intermediate Report,Günther Görz,6bde107f58df418e9d8f806157aa815f,Journal of the American Statistical Association,JASA,Journal,,ArtificialIntelligence,False,,FullPaper
845,02c34bd2eb294b0a99d70f2b744dc636,The Development of a Literacy-Based Research Integrity Assessment Framework for Graduate Students in Taiwan.,Astrid Schmücker-Schend,6769ec54c88247238ec9055be7fc917d,ACM Computing Surveys,ACM-CSUR,Journal,,ArtificialIntelligence,False,,FullPaper
846,a2242e97264a4bacb5f18f1fcf324d2f,The Disaster of the Impact Factor.,Colleen Murphy,1cec78248ca044969c8e7b27d23974bf,IEEE Transactions on Neural Networks and Learning Systems,TNNLS,Journal,,Databases,True,TNNLS-Volume-5,ShortPaper
847,92c79c04df17491cbaa1db77711fce55,The Disjoint Cliques Problem,Morten P. Oksvold,c40ba158131f42a9a700aeaf6be78928,IEEE International Conference on Computer Communications,INFOCOM,Conference,ExpertGroups,Databases,False,,FullPaper
848,fe5e3f2a334b464fbffda347b25544d2,The Effects of Anti-corruption Campaign on Research Grant Reimbursement: Regression Discontinuity Evidence from China.,Mohammed Madadin,9d262fa1a24545f291e141db2b8fad7c,Association for the Advancement of Artificial Intelligence,AAAI,Conference,RegularConference,MachineLearning,True,AAAI-Proceeding-1,ShortPaper
849,377a8d99bea94f86ad8b76ca52b30023,The Electronic Colloquium on Computational Complexity (ECCC): A Digital Library in Use,Sebastian Schleidgen,ab3e6e1019a94f4b947417c156d010f4,IEEE Transactions on Pattern Analysis and Machine Intelligence,TPAMI,Journal,,MachineLearning,False,,ShortPaper
850,632ab6812e5f4e1680dd02bbbb616353,The Emergence and Development of Animal Research Ethics: A Review with a Focus on Nonhuman Primates.,Volker Schulz 0001,b1559ec269ae4ebf8196e279871a939c,IEEE Transactions on Knowledge and Data Engineering,IEEE-TKDE,Journal,,NaturalLanguageProcessing,False,,ShortPaper
851,c0d91f5a60cd43ed915ae171834c08fe,The Engineering and Science Issues Test (ESIT): A Discipline-Specific Approach to Assessing Moral Judgment.,Julio R. Tuma,c6c05744f7e0495db8ed11a0fa2e9fe2,Conference on Learning Theory,COLT,Conference,Workshop,ArtificialIntelligence,False,,FullPaper
852,68740924a2f042048ab01495a0945648,The Essential Nature of Sharing in Science.,Dorthie Cross,89725ca6d2234ef2a5c28566a3c031dc,Empirical Methods in Natural Language Processing,EMNLP,Conference,RegularConference,Databases,True,EMNLP-Proceeding-5,ShortPaper
853,d0ca5576e63c4d74979a236fe87e408d,The Ethical Education and Perspectives of Chinese Engineering Students: A Preliminary Investigation and Recommendations.,Auke J. K. Pols,6f30e568eb3741a3a9f39cc7655e4853,ACM Symposium on User Interface Software and Technology,UIST,Conference,RegularConference,ArtificialIntelligence,False,,FullPaper
854,a8e9574fedd84cbcba9b4ef91e5813ca,The Ethics of 'Deathbots'.,Nora Freya Lindemann,2831ad144c1d40f4b319ff05dee37a1f,ACM International Conference on Mobile Computing and Networking,MobiCom,Conference,RegularConference,NaturalLanguageProcessing,True,MobiCom-Proceeding-1,DemoPaper
855,7933d4f463334392bdbd0f69fc47e42f,The Ethics of Doing Ethics.,Erik Laes,78d9b87d5f9f4fa49901c507f4f3ee21,Conference on Neural Information Processing Systems,NeurIPS,Conference,ExpertGroups,NaturalLanguageProcessing,False,,DemoPaper
856,be1a2af7b1bc410385fec338cdfdbcca,The Future Ethics of Artificial Intelligence in Medicine: Making Sense of Collaborative Models.,Christos Makridis,07628e34c2e44227882ce90b6b20a708,International Joint Conference on Pervasive and Ubiquitous Computing,UbiComp,Conference,ExpertGroups,Databases,True,UbiComp-Proceeding-2,DemoPaper
857,a89c6f23ba0a4ec095a81d14e0c9be58,The Game Between a Biased Reviewer and His Editor.,Tajanka Mladenovska,37622ef5e1b34c2dbfb974791df0b562,Conference on Neural Information Processing Systems,NeurIPS,Conference,ExpertGroups,NaturalLanguageProcessing,True,NeurIPS-Proceeding-7,FullPaper
858,f739f079130348f0b72f5bf3cc905c0a,The Gamma-0 n-ary Relational Data Base Interface Specifications of Objects and Operations.,Anton Petrenko,304da049eb894f939c2199fcf1289bbe,Journal of Machine Learning Research,JMLR,Journal,,ArtificialIntelligence,True,JMLR-Volume-7,ShortPaper
859,e42a9023d6ba4b7aad5ee997a9008bd7,The Good Engineer: Giving Virtue its Due in Engineering Ethics.,Matteo E. Bonfanti,e94b20c4ac8c4275a8c4ec5d61d96fa7,ACM International Conference on Mobile Computing and Networking,MobiCom,Conference,RegularConference,NaturalLanguageProcessing,False,,FullPaper
860,012130a4dc524ce4830b41b09b2a5289,The Graph of Integer Multiplication is Hard for Read-k-Times Networks,Arno Wagner,a429c640fa29464cbdb79334b8633376,IEEE Transactions on Neural Networks and Learning Systems,TNNLS,Journal,,Databases,False,,DemoPaper
861,390a74894e30426db72814ed42527e27,The Human Side of Artificial Intelligence.,M. Nast,a93d5b1d9357457cbd44b23bc3417f5e,Special Interest Group on Data Communications Conference,SIGCOMM,Conference,RegularConference,Databases,True,SIGCOMM-Proceeding-5,ShortPaper
862,4792474813914492984fca4c5a80f4a4,The Infinite Server Queue with Markov Additive Arrivals in Space,Bor Luen Tang,68665a1498cf48b494b9128c97bfe541,Conference on Neural Information Processing Systems,NeurIPS,Conference,ExpertGroups,NaturalLanguageProcessing,True,NeurIPS-Proceeding-8,FullPaper
863,c9e8e9c3963e411ab1ac182e54904d29,The Inhomogeneous BMAP/G/infinity Queue,Belinda B. King,bb4a250a2d0241c6ac7ef6c0682a8ba5,IEEE Transactions on Neural Networks and Learning Systems,TNNLS,Journal,,Databases,True,TNNLS-Volume-6,FullPaper
864,f249d43318754831b7757a9c7640a3b0,The Institute for Knowledge Based Systems in the IBM Germany Scientific Center,Joachim Reiter,7e85f23158304320b528506ee12363ce,Special Interest Group on Data Communications Conference,SIGCOMM,Conference,RegularConference,Databases,False,,FullPaper
865,740770052a0f49f88d42930b95eda82d,The Just War Theory and the Ethical Governance of Research.,Albert P. C. Chan,df0745c0cdc949f4b1881e34111dc555,ACM International Conference on Mobile Computing and Networking,MobiCom,Conference,RegularConference,NaturalLanguageProcessing,False,,ShortPaper
866,611f1cdc489b471ba14dbbca2ba45d90,The Knowledge Representation Language L,Ellen-Marie Forsberg,b36b68bf72af496e931c42a9271e4c6f,International Journal of Computer Vision,IJCV,Journal,,NaturalLanguageProcessing,False,,ShortPaper
867,76a93fb36c55495bb1d02a47738b5a42,The LILOG Knowledge Representation System,Jakob Stenseke,78a0366713a94b1f8fe34754f582e6e5,Association for the Advancement of Artificial Intelligence,AAAI,Conference,RegularConference,MachineLearning,False,,DemoPaper
868,68f479ccd9404a45b8dc4fb8af19e210,The Limits of Empowerment: How to Reframe the Role of mHealth Tools in the Healthcare Ecosystem.,Vance W. Berger,a8594506173a431aa6d770f5827acac5,Conference on Learning Theory,COLT,Conference,Workshop,ArtificialIntelligence,False,,ShortPaper
869,7c071a479e644fae8c985f91795074e5,The Many-Valued Theorem Prover ,Esther König,80713ee07b5049ce8bb277a7c50c7ba6,ACM Symposium on User Interface Software and Technology,UIST,Conference,RegularConference,ArtificialIntelligence,True,UIST-Proceeding-9,ShortPaper
870,ce17f47b99f04f03be8b7d08ff4d1b2a,The Moral Dimensions of Infrastructure.,William E. Kastenberg,af7cca4eb83549b89a810e6d0faab863,IEEE Transactions on Knowledge and Data Engineering,IEEE-TKDE,Journal,,NaturalLanguageProcessing,False,,ShortPaper
871,71adb83fedb9465291c86541ca7ea1c3,"The Möbius Function, Variations Ranks, and Theta(n)-Bounds on the Modular Communication Complexity of the Undirected Graph Connectivity Problem",Volker Schulz 0001,b1559ec269ae4ebf8196e279871a939c,IEEE International Conference on Computer Communications,INFOCOM,Conference,ExpertGroups,Databases,False,,ShortPaper
872,03b1ef38d98b4e7ab39d47169ae55edf,The Need for Social Ethics in Interdisciplinary Environmental Science Graduate Programs: Results from a Nation-Wide Survey in the United States.,Carola Eschenbach,a6299159d0e543a382e2f3a48d900815,International Conference on Machine Learning,ICML,Conference,Workshop,Databases,False,,FullPaper
873,0f248ccd060d40f9bafd0d8f2cb71b81,The Need for a Code of Conduct for Research Funders.,Diane S. Gilleland,7bc2468b9a074424b8f798ac6cf259ed,Machine Learning Journal,MLJ,Journal,,Databases,True,MLJ-Volume-3,DemoPaper
874,a51b19605da6497ab8190ea62fa12b7e,The Participation and Motivations of Grant Peer Reviewers: A Comprehensive Survey.,Vito L. Punzi,50090f65d5ab45b6ad550eaa9a9bf87a,Association for the Advancement of Artificial Intelligence,AAAI,Conference,RegularConference,MachineLearning,True,AAAI-Proceeding-8,DemoPaper
875,8aeb1b4f3ad6423099bf4838eba2d86b,The Perverse Effects of Competition on Scientists' Work and Relationships.,Vance W. Berger,a8594506173a431aa6d770f5827acac5,Special Interest Group on Computer Graphics and Interactive Techniques Conference,SIGGRAPH,Conference,RegularConference,Databases,False,,DemoPaper
876,79ac69b59d7c4d7db177134aa343d0bf,The Peñalosa Principle of Transportation Democracy: Lessons from Bogotá on the Morality of Urban Mobility.,Siti Nurani Mohd Nor,2ddb1618106940deaec57e6de2798bc5,Association for Computational Linguistics,ACL,Conference,Workshop,NaturalLanguageProcessing,False,,FullPaper
877,aeb32fa9f6dc4a4db403161b8216bdf3,The Potential Dual Use of Online Pharmacies.,Ibo van de Poel,b65001f558244d958dbe4765cf68dd52,Journal of the Association for Information Science and Technology,JASIST,Journal,,MachineLearning,False,,ShortPaper
878,91484d4782fa4573a4d3f42fe71eacdc,The Principles of Fair Allocation of Peer-Review: How Much Should a Researcher be Expected to Contribute?,Lynne E. Olson,9502cbe29871487dab658f895a39942f,Association for Computational Linguistics,ACL,Conference,Workshop,NaturalLanguageProcessing,False,,Poster
879,045106c2fe8b43708b46e006ec15fcc8,The Relevance of Social Theory in the Practice of Environmental Management.,Phil Shaw,ff3ebbd44b454146adcef46a831b2d90,IEEE Data Science and Engineering,IEEE-DS,Journal,,ArtificialIntelligence,True,IEEE-DS-Volume-4,ShortPaper
880,1b0d3542d3164ca791e51a226725fbfe,The Responsibilities of Engineers.,Roel Snieder,0824d39fc1154968ba2b3d65d5cd8e87,ACM Symposium on User Interface Software and Technology,UIST,Conference,RegularConference,ArtificialIntelligence,False,,ShortPaper
881,cc57f3f9d2ea4d16826f480270d8804b,The Role of Professional Knowledge in Case-Based Reasoning in Practical Ethics.,Robert Evans,c5313898ac694b73be90cd098cc7f191,IEEE Transactions on Pattern Analysis and Machine Intelligence,IEEE-TPAMI,Journal,,NaturalLanguageProcessing,True,IEEE-TPAMI-Volume-10,DemoPaper
882,1a358e404c9b4511b57fe032d16e47a0,The Roles of Implicit Understanding of Engineering Ethics in Student Teams' Discussion.,Petr Houdek,36308eb7ab1643fab7f3667572d4680e,Association for the Advancement of Artificial Intelligence,AAAI,Conference,RegularConference,MachineLearning,False,,DemoPaper
883,b8e135fb21784d59995a03317e520fdd,The Rule of Virtue: A Confucian Response to the Ethical Challenges of Technocracy.,Jack Stilgoe,41e88380d5b741268d1073ea2717a958,Special Interest Group on Data Communications Conference,SIGCOMM,Conference,RegularConference,Databases,True,SIGCOMM-Proceeding-7,DemoPaper
884,501465ab95cf4a55b38de2703bf0c705,The SPARAMAT Approach to Automatic Comprehension of Sparse Matrix Computations,Sheila Bonde,3ad0255ec3b44c00a5e45418b65a7586,Machine Learning Journal,MLJ,Journal,,Databases,False,,FullPaper
885,ce2b680074db4671908eb9212c54b257,The Scientific Self: Reclaiming Its Place in the History of Research Ethics.,Meisam Asadi,7e6ed1aa7030439f89c5017281c1e0a0,International Conference on Machine Learning,ICML,Conference,Workshop,Databases,False,,DemoPaper
886,3423c06fb13a4a7193e0d02546ce73ba,The Semantics of Asserting and Retracting Clauses to Logic Programs,Egon Börger,4a35905d1d204a849c3f21df873715ad,IEEE Transactions on Neural Networks and Learning Systems,TNNLS,Journal,,Databases,True,TNNLS-Volume-3,FullPaper
887,3d692adbdced4081b4b32c8746680013,The Slippery Slope Argument in the Ethical Debate on Genetic Engineering of Humans.,Julio R. Tuma,c6c05744f7e0495db8ed11a0fa2e9fe2,IEEE Transactions on Neural Networks and Learning Systems,TNNLS,Journal,,Databases,False,,FullPaper
888,98aebb9dfd8b46d099f68be1dd116fc7,The Social Construction of Copyright Ethics and Values.,Lars Lindblom,099780d5f7ef4ab09e992874edbd5b47,Association for the Advancement of Artificial Intelligence,AAAI,Conference,RegularConference,MachineLearning,True,AAAI-Proceeding-10,DemoPaper
889,d23354cbac60491798239b5445eec531,The Structure Theorem for Linear Transfer Systems,William E. Kastenberg,af7cca4eb83549b89a810e6d0faab863,Conference on Human Factors in Computing Systems,CHI,Conference,RegularConference,Databases,False,,FullPaper
890,efa37700a44e406db9c7e08b392bb75a,The Stuttgart Type Unification Formalism - User Manual,Raymond E. Spier,9fb0d120e6fe41fd816e11a6d68c2a34,Special Interest Group on Computer Graphics and Interactive Techniques Conference,SIGGRAPH,Conference,RegularConference,Databases,True,SIGGRAPH-Proceeding-4,ShortPaper
891,fbedeff990494ec29adf87ee65346618,The Term Retrieval Abstract Machine,Mark Coeckelbergh,15cc3084ec6b459d8cdda52a36d7babf,IEEE Transactions on Knowledge and Data Engineering,IEEE-TKDE,Journal,,NaturalLanguageProcessing,False,,FullPaper
892,8c93058000ea4eb086c2e726dd039cf9,The Theory of Optimal Sampling in Continuous Time,Birgit Wendholt,873436cb76b748429e6fc6210d4d33fc,IEEE Data Science and Engineering,IEEE-DS,Journal,,ArtificialIntelligence,True,IEEE-DS-Volume-9,FullPaper
893,ab0841748670436ca9d17b4b1e1ca9ed,The Three Rs of Animal Research: What they Mean for the Institutional Animal Care and Use Committee and Why.,A. Battermann,84840ca3f95546298476ddf23fb840e7,IEEE International Conference on Computer Communications,INFOCOM,Conference,ExpertGroups,Databases,False,,FullPaper
894,3d6a04f8faa64d07b726e4e559b76c79,The Ubuntu Robot: Towards a Relational Conceptual Framework for Intercultural Robotics.,Matthew Hunt,4bba65b26d41429c8e43dcc6507e5822,Artificial Intelligence Journal,AI,Journal,,ArtificialIntelligence,False,,FullPaper
